stim1,stim2,stim3
890,她们在庆祝了穆斯林斋月。,-
891,他们在宣布单方面停火。,+
892,他们在宣布了单方面停火。,-
893,他们在召开紧急会商会。,+
894,他们在召开了紧急会商会。,-
895,他们在汇报地震预测情况。,+
896,他们在汇报了地震预测情况。,-
897,她们在看这个情况。,+
898,她们在看了这个情况。,-
899,他们在保卫党中央。,+
900,他们在保卫了党中央。,-
901,她们在监测与余震。,+
902,她们在监测了与余震。,-
903,她们在保卫党中央。,+
904,她们在保卫了党中央。,-
905,他们在参加世界妇女大会。,+
906,他们在参加了世界妇女大会。,-
907,她们在主管地办。,+
908,她们在主管了地办。,-
909,他们在主管地办。,+
910,他们在主管了地办。,-
911,她们在开这个会。,+
912,她们在开了这个会。,-
913,他们在开这个会。,+
914,他们在开了这个会。,-
915,她们在做大会发言。,+
916,她们在做了大会发言。,-
917,他们在做大会发言。,+
918,他们在做了大会发言。,-
919,他们在做震前发言。,+
920,他们在做了震前发言。,-
921,她们在讨论地震震情问题。,+
922,她们在讨论了地震震情问题。,-
923,他们在进行地震预报发布。,+
924,他们在进行了地震预报发布。,-
925,他们在鞠个大躬。,+
926,他们在鞠了个大躬。,-
927,他们在发布地震预报。,+
928,他们在发布了地震预报。,-
929,她们在当乌纱帽。,+
930,她们在当了乌纱帽。,-
931,他们在当个尿鳖子。,+
932,他们在当了个尿鳖子。,-
933,她们在创造奇迹。,+
934,她们在创造了奇迹。,-
935,她们在确定临震日期。,+
936,她们在确定了临震日期。,-
937,他们在想这情况。,+
938,他们在想了这情况。,-
939,她们在进行加固维修。,+
940,她们在进行了加固维修。,-
941,他们在成立地震办公室。,+
942,他们在成立了地震办公室。,-
943,他们在抓地震预报。,+
944,他们在抓了地震预报。,-
945,她们在地处（（极））震区。,+
946,她们在地处了（（极））震区。,-
947,他们在返回地面。,+
948,他们在返回了地面。,-
949,她们在发布临震预报。,+
950,她们在发布了临震预报。,-
951,他们在打个招呼。,+
952,他们在打了个招呼。,-
953,她们在开一个会商会。,+
954,她们在开了一个会商会。,-
955,他们在减轻损失。,+
956,他们在减轻了损失。,-
957,她们在报京津唐张地区。,+
958,她们在报了京津唐张地区。,-
959,她们在排除七级地震。,+
960,她们在排除了七级地震。,-
961,她们在身负震情决策。,+
962,她们在身负了震情决策。,-
963,他们在叫做三土。,+
964,他们在叫做了三土。,-
965,她们在预测地震。,+
966,她们在预测了地震。,-
967,他们在临患癌症末期。,+
968,他们在临患了癌症末期。,-
969,她们在看见偶像。,+
970,她们在看见了偶像。,-
971,她们在患胸腺癌症末期。,+
972,她们在患了胸腺癌症末期。,-
973,她们在相信自己。,+
974,她们在相信了自己。,-
975,他们在脱离政治活动２１年。,+
976,他们在脱离了政治活动２１年。,-
977,她们在接受紧急治疗。,+
978,她们在接受了紧急治疗。,-
979,他们在赴温州、台州等地。,+
980,他们在赴了温州、台州等地。,-
981,他们在修复校园。,+
982,他们在修复了校园。,-
983,他们在缴纳学费。,+
984,他们在缴纳了学费。,-
985,她们在减免学费。,+
986,她们在减免了学费。,-
987,他们在给予一定救助。,+
988,他们在给予了一定救助。,-
989,她们在清理校园环境。,+
990,她们在清理了校园环境。,-
991,她们在进行卫生消毒。,+
992,她们在进行了卫生消毒。,-
993,她们在进行修复。,+
994,她们在进行了修复。,-
995,她们在联合灾区学校师生。,+
996,她们在联合了灾区学校师生。,-
997,他们在讨论提税。,+
998,他们在讨论了提税。,-
999,他们在点击此处。,+
1000,他们在点击了此处。,-
1001,她们在像俄勒冈州软饮料罐。,+
1002,她们在像了俄勒冈州软饮料罐。,-
1003,她们在创办此类企业。,+
1004,她们在创办了此类企业。,-
1005,她们在激励国内市场。,+
1006,她们在激励了国内市场。,-
1007,他们在控制贸易逆差。,+
1008,他们在控制了贸易逆差。,-
1009,他们在认识一个人。,+
1010,他们在认识了一个人。,-
1011,她们在进行分类。,+
1012,她们在进行了分类。,-
1013,她们在分给各家庭+成员。,+
1014,她们在分给了各家庭+成员。,-
1015,他们在允许这种生意。,+
1016,他们在允许了这种生意。,-
1017,她们在检查序列号。,+
1018,她们在检查了序列号。,-
1019,他们在扩展押金概念。,+
1020,他们在扩展了押金概念。,-
1021,他们在发挥一些好处。,+
1022,他们在发挥了一些好处。,-
1023,他们在支付处置费。,+
1024,他们在支付了处置费。,-
1025,她们在取代一次性物品。,+
1026,她们在取代了一次性物品。,-
1027,他们在保留押金。,+
1028,他们在保留了押金。,-
1029,他们在赚点薄利。,+
1030,他们在赚了点薄利。,-
1031,她们在排入海湾。,+
1032,她们在排入了海湾。,-
1033,他们在制订法规。,+
1034,他们在制订了法规。,-
1035,他们在花很多时间。,+
1036,他们在花了很多时间。,-
1037,她们在修理旧垃圾。,+
1038,她们在修理了旧垃圾。,-
1039,他们在丢弃东西。,+
1040,他们在丢弃了东西。,-
1041,她们在搞清它们。,+
1042,她们在搞清了它们。,-
1043,他们在讨厌东西。,+
1044,他们在讨厌了东西。,-
1045,他们在装满一个车间。,+
1046,他们在装满了一个车间。,-
1047,他们在拖动推土机。,+
1048,他们在拖动了推土机。,-
1049,他们在忘记一切。,+
1050,他们在忘记了一切。,-
1051,她们在当十年修理工。,+
1052,她们在当了十年修理工。,-
1053,她们在去沃尔玛。,+
1054,她们在去了沃尔玛。,-
1055,她们在购买东西。,+
1056,她们在购买了东西。,-
1057,他们在开展一项活动。,+
1058,他们在开展了一项活动。,-
1059,她们在回收利用它们。,+
1060,她们在回收了利用它们。,-
1061,她们在回收电子产品。,+
1062,她们在回收了电子产品。,-
1063,她们在追求名利。,+
1064,她们在追求了名利。,-
1065,他们在学习先进。,+
1066,他们在学习了先进。,-
1067,他们在留住人才。,+
1068,他们在留住了人才。,-
1069,她们在吸引人才。,+
1070,她们在吸引了人才。,-
1071,他们在追求名利。,+
1072,他们在追求了名利。,-
1073,她们在学习先进。,+
1074,她们在学习了先进。,-
1075,他们在毁坏房屋。,+
1076,他们在毁坏了房屋。,-
1077,他们在解决实事。,+
1078,他们在解决了实事。,-
1079,他们在做村书记。,+
1080,他们在做了村书记。,-
1081,他们在参加婚礼。,+
1082,他们在参加了婚礼。,-
1083,他们在住别人家。,+
1084,他们在住了别人家。,-
1085,他们在去第五大道。,+
1086,他们在去了第五大道。,-
1087,他们在带好money和卡。,+
1088,他们在带好了money和卡。,-
1089,他们在带那个包包。,+
1090,他们在带了那个包包。,-
1091,她们在买点衣服和裤子。,+
1092,她们在买了点衣服和裤子。,-
1093,他们在躲避官兵追捕。,+
1094,他们在躲避了官兵追捕。,-
1095,她们在变成一座大庙。,+
1096,她们在变成了一座大庙。,-
1097,他们在散布四方五路。,+
1098,他们在散布了四方五路。,-
1099,她们在来廖添丁墓园。,+
1100,她们在来了廖添丁墓园。,-
1101,她们在做小本生意。,+
1102,她们在做了小本生意。,-
1103,他们在竖起姆指。,+
1104,他们在竖起了姆指。,-
1105,他们在对照今昔。,+
1106,他们在对照了今昔。,-
1107,她们在转向农耕。,+
1108,她们在转向了农耕。,-
1109,她们在填饱肚子。,+
1110,她们在填饱了肚子。,-
1111,她们在拥抱观光产业。,+
1112,她们在拥抱了观光产业。,-
1113,他们在换取厂区用地。,+
1114,他们在换取了厂区用地。,-
1115,她们在开挖台北商港。,+
1116,她们在开挖了台北商港。,-
1117,她们在应都市计划。,+
1118,她们在应了都市计划。,-
1119,她们在发起抗争。,+
1120,她们在发起了抗争。,-
1121,他们在产生冲突。,+
1122,他们在产生了冲突。,-
1123,他们在反对发展。,+
1124,他们在反对了发展。,-
1125,他们在享受自然。,+
1126,他们在享受了自然。,-
1127,她们在成立国家公园。,+
1128,她们在成立了国家公园。,-
1129,他们在叫这些小孩空囝仔。,+
1130,他们在叫了这些小孩空囝仔。,-
1131,他们在服务大台北。,+
1132,他们在服务了大台北。,-
1133,他们在给乡民很多期待。,+
1134,他们在给了乡民很多期待。,-
1135,他们在离开民众服务站。,+
1136,他们在离开了民众服务站。,-
1137,他们在盛产绿竹笋。,+
1138,他们在盛产了绿竹笋。,-
1139,她们在位处边陲。,+
1140,她们在位处了边陲。,-
1141,他们在搭乘捷运。,+
1142,他们在搭乘了捷运。,-
1143,他们在转接驳巴士。,+
1144,他们在转了接驳巴士。,-
1145,他们在通往外面世界。,+
1146,他们在通往了外面世界。,-
1147,她们在增一分艳丽。,+
1148,她们在增了一分艳丽。,-
1149,她们在食用卤制牛杂碎。,+
1150,她们在食用了卤制牛杂碎。,-
1151,她们在导致亚硝酸盐中毒。,+
1152,她们在导致了亚硝酸盐中毒。,-
1153,她们在走上国际大舞台。,+
1154,她们在走上了国际大舞台。,-
1155,他们在分析这些优势。,+
1156,他们在分析了这些优势。,-
1157,她们在扩大农业投资领域。,+
1158,她们在扩大了农业投资领域。,-
1159,他们在开发荒山和滩涂。,+
1160,他们在开发了荒山和滩涂。,-
1161,他们在减少污染。,+
1162,他们在减少了污染。,-
1163,他们在进入国际市场。,+
1164,他们在进入了国际市场。,-
1165,她们在一统国际市场。,+
1166,她们在一统了国际市场。,-
1167,他们在参与国际市场竞争。,+
1168,他们在参与了国际市场竞争。,-
1169,她们在进来做顶位。,+
1170,她们在进来了做顶位。,-
1171,他们在给我个地址。,+
1172,他们在给了我个地址。,-
1173,她们在发email。,+
1174,她们在发了email。,-
1175,他们在发email。,+
1176,他们在发了email。,-
1177,她们在叫email。,+
1178,她们在叫了email。,-
1179,他们在发个email。,+
1180,他们在发了个email。,-
1181,他们在参加他那个研究。,+
1182,他们在参加了他那个研究。,-
1183,他们在当大家闺秀人儿。,+
1184,他们在当了大家闺秀人儿。,-
1185,他们在见一面儿。,+
1186,他们在见了一面儿。,-
1187,他们在考qualify。,+
1188,他们在考了qualify。,-
1189,她们在定个时间。,+
1190,她们在定了个时间。,-
1191,她们在去你们那儿。,+
1192,她们在去了你们那儿。,-
1193,她们在开手动车。,+
1194,她们在开了手动车。,-
1195,他们在住学校里头。,+
1196,他们在住了学校里头。,-
1197,他们在租一辆车。,+
1198,他们在租了一辆车。,-
1199,她们在买点儿东西啊。,+
1200,她们在买了点儿东西啊。,-
1201,他们在寄个支票。,+
1202,他们在寄了个支票。,-
1203,她们在找个ATM。,+
1204,她们在找了个ATM。,-
1205,他们在回个电话。,+
1206,他们在回了个电话。,-
1207,他们在见你一面儿。,+
1208,他们在见了你一面儿。,-
1209,她们在吃一顿饭。,+
1210,她们在吃了一顿饭。,-
1211,她们在买点儿东西。,+
1212,她们在买了点儿东西。,-
1213,她们在带上飞机。,+
1214,她们在带上了飞机。,-
1215,她们在买点儿那个。,+
1216,她们在买了点儿那个。,-
1217,她们在送送你老丈人啊。,+
1218,她们在送送了你老丈人啊。,-
1219,她们在带cash。,+
1220,她们在带了cash。,-
1221,他们在带cash。,+
1222,他们在带了cash。,-
1223,她们在带那个cash。,+
1224,她们在带了那个cash。,-
1225,她们在advance我。,+
1226,她们在advance了我。,-
1227,他们在bill我。,+
1228,他们在bill了我。,-
1229,她们在advance你。,+
1230,她们在advance了你。,-
1231,她们在买东西啊。,+
1232,她们在买了东西啊。,-
1233,他们在bill你。,+
1234,他们在bill了你。,-
1235,他们在买traval。,+
1236,他们在买了traval。,-
1237,她们在买traval。,+
1238,她们在买了traval。,-
1239,她们在开张check。,+
1240,她们在开了张check。,-
1241,他们在寄给我们家。,+
1242,他们在寄给了我们家。,-
1243,他们在寄张check。,+
1244,他们在寄了张check。,-
1245,她们在存个活期。,+
1246,她们在存了个活期。,-
1247,她们在带一点儿cash。,+
1248,她们在带了一点儿cash。,-
1249,她们在掏给他们。,+
1250,她们在掏给了他们。,-
1251,他们在打个电话。,+
1252,他们在打了个电话。,-
1253,他们在打ch-长途电话。,+
1254,他们在打了ch-长途电话。,-
1255,她们在给你一个单子。,+
1256,她们在给了你一个单子。,-
1257,她们在列个单子。,+
1258,她们在列了个单子。,-
1259,她们在申请一个RA。,+
1260,她们在申请了一个RA。,-
1261,他们在接他老婆。,+
1262,他们在接了他老婆。,-
1263,他们在打个长途。,+
1264,他们在打了个长途。,-
1265,她们在干点儿活。,+
1266,她们在干了点儿活。,-
1267,她们在开party。,+
1268,她们在开了party。,-
1269,她们在签哪签证。,+
1270,她们在签了哪签证。,-
1271,他们在变成doublee。,+
1272,他们在变成了doublee。,-
1273,他们在开个证明。,+
1274,他们在开了个证明。,-
1275,她们在放个两天假。,+
1276,她们在放了个两天假。,-
1277,她们在吃turkey。,+
1278,她们在吃了turkey。,-
1279,她们在吃那东西。,+
1280,她们在吃了那东西。,-
1281,她们在考midterm。,+
1282,她们在考了midterm。,-
1283,她们在算fulltime。,+
1284,她们在算了fulltime。,-
1285,他们在选九个学分儿。,+
1286,他们在选了九个学分儿。,-
1287,他们在拿八千多块钱。,+
1288,他们在拿了八千多块钱。,-
1289,她们在算成summer。,+
1290,她们在算成了summer。,-
1291,她们在算halftime。,+
1292,她们在算了halftime。,-
1293,他们在算Parttime。,+
1294,他们在算了Parttime。,-
1295,他们在去（（））公司里头。,+
1296,他们在去了（（））公司里头。,-
1297,她们在养你个Master。,+
1298,她们在养了你个Master。,-
1299,她们在搞这些东西。,+
1300,她们在搞了这些东西。,-
1301,他们在做Device。,+
1302,他们在做了Device。,-
1303,他们在做那个Device。,+
1304,他们在做了那个Device。,-
1305,他们在搞半导体。,+
1306,他们在搞了半导体。,-
1307,她们在搞半导体。,+
1308,她们在搞了半导体。,-
1309,他们在给offer。,+
1310,他们在给了offer。,-
1311,她们在给你offer。,+
1312,她们在给了你offer。,-
1313,她们在坐交通车。,+
1314,她们在坐了交通车。,-
1315,他们在搭计程车。,+
1316,他们在搭了计程车。,-
1317,他们在进入三家无线电视台。,+
1318,他们在进入了三家无线电视台。,-
1319,他们在熟悉机器设备原理。,+
1320,他们在熟悉了机器设备原理。,-
1321,他们在用广播电台宣传。,+
1322,他们在用了广播电台宣传。,-
1323,他们在成立广播电台。,+
1324,他们在成立了广播电台。,-
1325,他们在录制广播节目。,+
1326,他们在录制了广播节目。,-
1327,他们在动用两个大人。,+
1328,他们在动用了两个大人。,-
1329,他们在办电视台。,+
1330,他们在办了电视台。,-
1331,她们在筹办电视台事宜。,+
1332,她们在筹办了电视台事宜。,-
1333,她们在盖一座教堂。,+
1334,她们在盖了一座教堂。,-
1335,她们在挑空二层楼。,+
1336,她们在挑空了二层楼。,-
1337,他们在做电视台。,+
1338,他们在做了电视台。,-
1339,她们在借来两套摄影机。,+
1340,她们在借来了两套摄影机。,-
1341,她们在付多少钱。,+
1342,她们在付了多少钱。,-
1343,她们在务「正业」。,+
1344,她们在务了「正业」。,-
1345,她们在管理视听器材。,+
1346,她们在管理了视听器材。,-
1347,她们在唱英文歌。,+
1348,她们在唱了英文歌。,-
1349,她们在搭配演唱一首英文歌。,+
1350,她们在搭配了演唱一首英文歌。,-
1351,她们在拜会二百个基金会。,+
1352,她们在拜会了二百个基金会。,-
1353,她们在管好教会。,+
1354,她们在管好了教会。,-
1355,他们在写一封信给他。,+
1356,他们在写了一封信给他。,-
1357,她们在帮助我们。,+
1358,她们在帮助了我们。,-
1359,他们在做电视节目。,+
1360,他们在做了电视节目。,-
1361,他们在引介西方自然科学。,+
1362,他们在引介了西方自然科学。,-
1363,他们在翻译成中文。,+
1364,他们在翻译了成中文。,-
1365,她们在融合其中。,+
1366,她们在融合了其中。,-
1367,他们在剃光自己头发。,+
1368,他们在剃光了自己头发。,-
1369,他们在发扬这种精神。,+
1370,他们在发扬了这种精神。,-
1371,他们在协助行政事务。,+
1372,他们在协助了行政事务。,-
1373,她们在伤害人命。,+
1374,她们在伤害了人命。,-
1375,他们在宣传政令。,+
1376,他们在宣传了政令。,-
1377,她们在参选立法委员。,+
1378,她们在参选了立法委员。,-
1379,她们在进入七十年代。,+
1380,她们在进入了七十年代。,-
1381,他们在用大型布偶。,+
1382,他们在用了大型布偶。,-
1383,她们在搭配真人。,+
1384,她们在搭配了真人。,-
1385,他们在远及国外。,+
1386,他们在远及了国外。,-
1387,她们在突破重重困难。,+
1388,她们在突破了重重困难。,-
1389,她们在成立一个电视台。,+
1390,她们在成立了一个电视台。,-
1391,她们在担任光启社副社长。,+
1392,她们在担任了光启社副社长。,-
1393,她们在成立频道。,+
1394,她们在成立了频道。,-
1395,她们在任副社长。,+
1396,她们在任了副社长。,-
1397,她们在争取节目。,+
1398,她们在争取了节目。,-
1399,他们在适应商业化。,+
1400,他们在适应了商业化。,-
1401,她们在成立自己频道。,+
1402,她们在成立了自己频道。,-
1403,他们在进入这个市场。,+
1404,他们在进入了这个市场。,-
1405,她们在强化自己条件。,+
1406,她们在强化了自己条件。,-
1407,他们在降低人事成本。,+
1408,他们在降低了人事成本。,-
1409,他们在成立频道。,+
1410,他们在成立了频道。,-
1411,他们在养一个媒体。,+
1412,他们在养了一个媒体。,-
1413,他们在花很多钱。,+
1414,他们在花了很多钱。,-
1415,她们在传播教义。,+
1416,她们在传播了教义。,-
1417,她们在讲述天主教义。,+
1418,她们在讲述了天主教义。,-
1419,她们在举行座谈。,+
1420,她们在举行了座谈。,-
1421,他们在提供哪些服务。,+
1422,他们在提供了哪些服务。,-
1423,她们在朝向商业化与世俗化。,+
1424,她们在朝向了商业化与世俗化。,-
1425,他们在坚守岗位。,+
1426,他们在坚守了岗位。,-
1427,她们在拍摄广告片。,+
1428,她们在拍摄了广告片。,-
1429,他们在寻找影片资料带。,+
1430,他们在寻找了影片资料带。,-
1431,她们在构成危险。,+
1432,她们在构成了危险。,-
1433,他们在中钋二幺零毒。,+
1434,他们在中了钋二幺零毒。,-
1435,她们在处理钋二幺零。,+
1436,她们在处理了钋二幺零。,-
1437,他们在进行调查。,+
1438,他们在进行了调查。,-
1439,她们在办理离校。,+
1440,她们在办理了离校。,-
1441,他们在重置密码。,+
1442,他们在重置了密码。,-
1443,她们在开展国际网上招商。,+
1444,她们在开展了国际网上招商。,-
1445,她们在关注全球华人热点。,+
1446,她们在关注了全球华人热点。,-
1447,她们在聚焦海外生活百态。,+
1448,她们在聚焦了海外生活百态。,-
1449,他们在浏览全球华文报刊。,+
1450,他们在浏览了全球华文报刊。,-
1451,她们在介绍一位百万富翁。,+
1452,她们在介绍了一位百万富翁。,-
1453,她们在玩儿游戏。,+
1454,她们在玩儿了游戏。,-
1455,他们在购买土地。,+
1456,他们在购买了土地。,-
1457,她们在赚取网络货币。,+
1458,她们在赚取了网络货币。,-
1459,他们在进行科学评价。,+
1460,他们在进行了科学评价。,-
1461,她们在结合实际。,+
1462,她们在结合了实际。,-
1463,她们在开展管理创新。,+
1464,她们在开展了管理创新。,-
1465,他们在惨遭一顿毒打。,+
1466,他们在惨遭了一顿毒打。,-
1467,她们在包庇业者。,+
1468,她们在包庇了业者。,-
1469,他们在料理后事。,+
1470,他们在料理了后事。,-
1471,她们在遍布全球。,+
1472,她们在遍布了全球。,-
1473,他们在投资四亿人民币。,+
1474,他们在投资了四亿人民币。,-
1475,他们在投入运营。,+
1476,他们在投入了运营。,-
1477,他们在实行优惠政策。,+
1478,他们在实行了优惠政策。,-
1479,他们在加强环境保护。,+
1480,他们在加强了环境保护。,-
1481,他们在提高煤矿安全生产。,+
1482,他们在提高了煤矿安全生产。,-
1483,他们在提供优惠贷款。,+
1484,他们在提供了优惠贷款。,-
1485,他们在距离首都４５０公里。,+
1486,他们在距离了首都４５０公里。,-
1487,他们在执行禁航任务。,+
1488,他们在执行了禁航任务。,-
1489,她们在禁止军事活动。,+
1490,她们在禁止了军事活动。,-
1491,她们在发动政变。,+
1492,她们在发动了政变。,-
1493,她们在进入紧急状态。,+
1494,她们在进入了紧急状态。,-
1495,他们在返回军营。,+
1496,他们在返回了军营。,-
1497,她们在解散议会。,+
1498,她们在解散了议会。,-
1499,他们在进入紧急状态。,+
1500,他们在进入了紧急状态。,-
1501,他们在控制全国。,+
1502,他们在控制了全国。,-
1503,他们在管理国家事务。,+
1504,他们在管理了国家事务。,-
1505,他们在引向良好管理。,+
1506,他们在引向了良好管理。,-
1507,他们在增加国民福祉。,+
1508,他们在增加了国民福祉。,-
1509,她们在实行宵禁。,+
1510,她们在实行了宵禁。,-
1511,他们在做个培训。,+
1512,他们在做了个培训。,-
1513,她们在考上研究生。,+
1514,她们在考上了研究生。,-
1515,她们在考一次雅思。,+
1516,她们在考了一次雅思。,-
1517,他们在辅导孩子学习。,+
1518,他们在辅导了孩子学习。,-
1519,她们在带个孩子。,+
1520,她们在带了个孩子。,-
1521,她们在聊这方面。,+
1522,她们在聊了这方面。,-
1523,她们在闹大笑话。,+
1524,她们在闹了大笑话。,-
1525,他们在营造「气氛」。,+
1526,他们在营造了「气氛」。,-
1527,她们在滥印钞票。,+
1528,她们在滥印了钞票。,-
1529,她们在推动立法。,+
1530,她们在推动了立法。,-
1531,他们在关心百姓。,+
1532,他们在关心了百姓。,-
1533,她们在发去贺辞和贺电。,+
1534,她们在发去了贺辞和贺电。,-
1535,他们在交换意见。,+
1536,他们在交换了意见。,-
1537,他们在发挥聪明才智。,+
1538,他们在发挥了聪明才智。,-
1539,他们在进行军事占领。,+
1540,他们在进行了军事占领。,-
1541,他们在霸占部分海域。,+
1542,他们在霸占了部分海域。,-
1543,他们在包括领空领海。,+
1544,他们在包括了领空领海。,-
1545,她们在打败八百万蒋军。,+
1546,她们在打败了八百万蒋军。,-
1547,他们在消灭80万蒋军。,+
1548,他们在消灭了80万蒋军。,-
1549,她们在号称“联合国军”。,+
1550,她们在号称了“联合国军”。,-
1551,他们在全歼印军一个旅。,+
1552,他们在全歼了印军一个旅。,-
1553,他们在全歼印军这个旅。,+
1554,他们在全歼了印军这个旅。,-
1555,她们在乘直升机。,+
1556,她们在乘了直升机。,-
1557,她们在构筑工事。,+
1558,她们在构筑了工事。,-
1559,他们在懂地图坐标。,+
1560,他们在懂了地图坐标。,-
1561,他们在呼叫火力。,+
1562,他们在呼叫了火力。,-
1563,她们在轰大桥桥墩。,+
1564,她们在轰了大桥桥墩。,-
1565,他们在称“炮群”。,+
1566,他们在称了“炮群”。,-
1567,她们在打三发弹。,+
1568,她们在打了三发弹。,-
1569,他们在毁灭掉整个世界。,+
1570,他们在毁灭了掉整个世界。,-
1571,她们在提当年勇。,+
1572,她们在提了当年勇。,-
1573,他们在犯我强汉。,+
1574,他们在犯了我强汉。,-
1575,他们在谈南海问题。,+
1576,他们在谈了南海问题。,-
1577,他们在穿件毛衣。,+
1578,他们在穿了件毛衣。,-
1579,她们在加一件厚外套。,+
1580,她们在加了一件厚外套。,-
1581,他们在击倒对手。,+
1582,他们在击倒了对手。,-
1583,她们在打翻对手。,+
1584,她们在打翻了对手。,-
1585,他们在争夺该拳王位置。,+
1586,他们在争夺了该拳王位置。,-
1587,她们在强调和平效益。,+
1588,她们在强调了和平效益。,-
1589,她们在分享权利。,+
1590,她们在分享了权利。,-
1591,他们在仲裁经济纠纷。,+
1592,他们在仲裁了经济纠纷。,-
1593,她们在促进廉政建设。,+
1594,她们在促进了廉政建设。,-
1595,她们在行使主权。,+
1596,她们在行使了主权。,-
1597,她们在触犯刑律。,+
1598,她们在触犯了刑律。,-
1599,她们在构成走私罪。,+
1600,她们在构成了走私罪。,-
1601,他们在论拉姆斯菲尔德遗产。,+
1602,他们在论了拉姆斯菲尔德遗产。,-
1603,他们在陷入那个洞。,+
1604,他们在陷入了那个洞。,-
1605,她们在登上权力高峰。,+
1606,她们在登上了权力高峰。,-
1607,她们在攀上权力巅峰。,+
1608,她们在攀上了权力巅峰。,-
1609,他们在缺少证据。,+
1610,他们在缺少了证据。,-
1611,她们在阅读结局。,+
1612,她们在阅读了结局。,-
1613,他们在追求财富。,+
1614,他们在追求了财富。,-
1615,她们在适合一切病情。,+
1616,她们在适合了一切病情。,-
1617,她们在公开情况。,+
1618,她们在公开了情况。,-
1619,他们在引起广泛公愤。,+
1620,他们在引起了广泛公愤。,-
1621,他们在剥削第三世界。,+
1622,他们在剥削了第三世界。,-
1623,他们在申请ＦＤＡ审批。,+
1624,他们在申请了ＦＤＡ审批。,-
1625,他们在滥用职权。,+
1626,他们在滥用了职权。,-
1627,他们在担任副总统和总统。,+
1628,他们在担任了副总统和总统。,-
1629,他们在等待时机。,+
1630,他们在等待了时机。,-
1631,他们在武装一个暴政。,+
1632,他们在武装了一个暴政。,-
1633,她们在残杀另一个暴政。,+
1634,她们在残杀了另一个暴政。,-
1635,她们在失去控制。,+
1636,她们在失去了控制。,-
1637,他们在实施密切监视。,+
1638,他们在实施了密切监视。,-
1639,她们在签订和平协议。,+
1640,她们在签订了和平协议。,-
1641,他们在接受伊拉克任务。,+
1642,他们在接受了伊拉克任务。,-
1643,他们在看待这些问题。,+
1644,他们在看待了这些问题。,-
1645,他们在清楚这一点。,+
1646,他们在清楚了这一点。,-
1647,她们在施放毒气。,+
1648,她们在施放了毒气。,-
1649,他们在暴露其中。,+
1650,他们在暴露了其中。,-
1651,她们在镇压什叶派教徒。,+
1652,她们在镇压了什叶派教徒。,-
1653,他们在奠定基础。,+
1654,他们在奠定了基础。,-
1655,她们在参与共谋。,+
1656,她们在参与了共谋。,-
1657,她们在任国防部长。,+
1658,她们在任了国防部长。,-
1659,她们在引起公愤。,+
1660,她们在引起了公愤。,-
1661,她们在喜开奢靡派对。,+
1662,她们在喜开了奢靡派对。,-
1663,她们在筹集资金。,+
1664,她们在筹集了资金。,-
1665,她们在争做总统。,+
1666,她们在争做了总统。,-
1667,他们在离开高位。,+
1668,他们在离开了高位。,-
1669,他们在攫取权力。,+
1670,他们在攫取了权力。,-
1671,他们在重返商界。,+
1672,他们在重返了商界。,-
1673,她们在追逐这一猎物。,+
1674,她们在追逐了这一猎物。,-
1675,她们在进行重大破坏。,+
1676,她们在进行了重大破坏。,-
1677,她们在承担重大角色。,+
1678,她们在承担了重大角色。,-
1679,她们在登上五角大楼巅峰。,+
1680,她们在登上了五角大楼巅峰。,-
1681,他们在进入总统办公室。,+
1682,他们在进入了总统办公室。,-
1683,她们在注重科技。,+
1684,她们在注重了科技。,-
1685,她们在闯入苏联领空。,+
1686,她们在闯入了苏联领空。,-
1687,他们在进行辩护。,+
1688,他们在进行了辩护。,-
1689,他们在警告美国军国主义。,+
1690,他们在警告了美国军国主义。,-
1691,她们在易受攻击。,+
1692,她们在易受了攻击。,-
1693,他们在制造近乎核效果。,+
1694,他们在制造了近乎核效果。,-
1695,他们在寻求任务。,+
1696,他们在寻求了任务。,-
1697,她们在使用该理念。,+
1698,她们在使用了该理念。,-
1699,他们在玩弄“灵活性”。,+
1700,他们在玩弄了“灵活性”。,-
1701,他们在扶植黑手党政权。,+
1702,他们在扶植了黑手党政权。,-
1703,他们在招来做占卜者。,+
1704,他们在招来了做占卜者。,-
1705,她们在展开斗争。,+
1706,她们在展开了斗争。,-
1707,她们在竞争总统。,+
1708,她们在竞争了总统。,-
1709,他们在放弃判断和责任。,+
1710,他们在放弃了判断和责任。,-
1711,他们在入主总统办公室。,+
1712,他们在入主了总统办公室。,-
1713,他们在利用他们。,+
1714,他们在利用了他们。,-
1715,她们在顾实质和代价。,+
1716,她们在顾了实质和代价。,-
1717,她们在进行辩论。,+
1718,她们在进行了辩论。,-
1719,他们在抓住美国国会。,+
1720,他们在抓住了美国国会。,-
1721,他们在运用手段。,+
1722,他们在运用了手段。,-
1723,她们在无视异议。,+
1724,她们在无视了异议。,-
1725,她们在进行公开指责。,+
1726,她们在进行了公开指责。,-
1727,她们在处理虐囚丑闻。,+
1728,她们在处理了虐囚丑闻。,-
1729,他们在进行胜利之旅。,+
1730,他们在进行了胜利之旅。,-
1731,他们在压倒对手。,+
1732,他们在压倒了对手。,-
1733,她们在压倒一切。,+
1734,她们在压倒了一切。,-
1735,她们在承认失败。,+
1736,她们在承认了失败。,-
1737,他们在依赖老百姓。,+
1738,他们在依赖了老百姓。,-
1739,他们在依赖新保守派。,+
