stim1,stim2,stim3,stim4,stim5,stim6,stim7,stim8,stim9,stim10,stim11,stim12,stim13,stim14,stim15,stim16,stim17,stim18,stim19,stim20,stim21,stim22,stim23
585,Давний,"страх,",что,работа,больше,ее,самой.,+
586,Давний,"страх,",что,работа,больше,ее,самая.,-
587,Я,"сам,","думаешь,",так,генералом,и,родился?,+
588,Я,"самого,","думаешь,",так,генералом,и,родился?,-
589,Просто,так,Субурхан,сам,к,тебе,не,приедет.,+
590,Просто,так,Субурхан,самого,к,тебе,не,приедет.,-
591,Так,и,профланировали,мы,по,самого,подъезда,гормилиции.,+
592,Так,и,профланировали,мы,по,самый,подъезда,гормилиции.,-
593,Вскоре,и,сам,Веррита,был,схвачен,властями,города,Термбур.,+
594,Вскоре,и,самого,Веррита,был,схвачен,властями,города,Термбур.,-
595,Мне,и,меня,"самого,",души,моей,часть!,+
596,Мне,и,меня,"самый,",души,моей,часть!,-
597,Амердат,даже,сам,толком,не,мог,сказать,что.,+
598,Амердат,даже,самого,толком,не,мог,сказать,что.,-
599,И,от,самого,Албатана,тоже,несло,будь,здоров.,+
600,И,от,самый,Албатана,тоже,несло,будь,здоров.,-
601,Но,зачем,ему,"Сэла,",когда,он,владел,самой,Эрхиной?,+
602,Но,зачем,ему,"Сэла,",когда,он,владел,самая,Эрхиной?,-
603,Если,сам,сань-ясин,пытается,выразитьэто,"интеллектуально,",он,не,может.,+
604,Если,самого,сань-ясин,пытается,выразитьэто,"интеллектуально,",он,не,может.,-
605,Жонглер,Юк,казался,одних,лет,с,самим,Бертраном.,+
606,Жонглер,Юк,казался,одних,лет,с,самого,Бертраном.,-
607,Я,ж,и,себя,самого,испытанью,хочу,здесь,подвергнуть.,+
608,Я,ж,и,себя,самый,испытанью,хочу,здесь,подвергнуть.,-
609,Над,придуманным,мною,же,самим,образом,Али,Лауры.,+
610,Над,придуманным,мною,же,самого,образом,Али,Лауры.,-
611,Женщина,Гнона,уловила,"обмен,",но,не,сами,мысли.,+
612,Женщина,Гнона,уловила,"обмен,",но,не,самими,мысли.,-
613,Ведь,Дима,и,с,ней,самой,тоже,спал.,+
614,Ведь,Дима,и,с,ней,самая,тоже,спал.,-
615,Тут,и,сам,купец,и,купчонок,его,рты,поразинули.,+
616,Тут,и,самого,купец,и,купчонок,его,рты,поразинули.,-
617,Сами,ахейцы,"дадут,",и,уплатится,весь,мой,убыток.,+
618,Самих,ахейцы,"дадут,",и,уплатится,весь,мой,убыток.,-
619,"Разумеется,",Бран,и,сам,не,кроткая,овечка.,+
620,"Разумеется,",Бран,и,самого,не,кроткая,овечка.,-
621,Грехов,все,"ждал,",что,она,узнает,сама.,+
622,Грехов,все,"ждал,",что,она,узнает,самой.,-
623,"Сам,",сказывал,"ципцан,",мурз,для,городов,наших,отбирал.,+
624,"Самому,",сказывал,"ципцан,",мурз,для,городов,наших,отбирал.,-
625,Мы,сами,не,далее,как,сегодня,говорили,о,Луи.,+
626,Мы,самих,не,далее,как,сегодня,говорили,о,Луи.,-
627,Между,тем,осуждающие,Гестер,люди,и,сами,не,без,греха.,+
628,Между,тем,осуждающие,Гестер,люди,и,самих,не,без,греха.,-
629,Просто,мой,"город,",настоящий,—,как,и,я,сам.,+
630,Просто,мой,"город,",настоящий,—,как,и,я,самого.,-
631,Хороша,мысль,–,искать,у,него,защиты,от,него,самого...,+
632,Хороша,мысль,–,искать,у,него,защиты,от,него,самый...,-
633,Дремичи,–,все,"разбойники,",от,самого,князя,начиная!,+
634,Дремичи,–,все,"разбойники,",от,самый,князя,начиная!,-
635,"Значит,",славы,той,на,лампадку,ему,самому.,+
636,"Значит,",славы,той,на,лампадку,ему,самый.,-
637,Как,же,"так,",Бородкин,–,сам,его,покровитель.,+
638,Как,же,"так,",Бородкин,–,самого,его,покровитель.,-
639,А,сам,я,–,не,из,последних,"вагаров,",верно?,+
640,А,самого,я,–,не,из,последних,"вагаров,",верно?,-
641,Недаром,в,ваш,лагерь,был,назначен,офицером-воспитателем,сам,ашвант,Кирдэр!,+
642,Недаром,в,ваш,лагерь,был,назначен,офицером-воспитателем,самого,ашвант,Кирдэр!,-
643,Сразу,видать,–,из-под,самого,сердца,слова,вынул.,+
644,Сразу,видать,–,из-под,самому,сердца,слова,вынул.,-
645,Между,"прочим,",сам,Голопуп,у,телефона,был.,+
646,Между,"прочим,",самого,Голопуп,у,телефона,был.,-
647,Я,как,отчет,одэшников,"прочитал,",с,самим,Голосуповым,связался.,+
648,Я,как,отчет,одэшников,"прочитал,",с,самого,Голосуповым,связался.,-
649,"Наверное,",только,сам,Мад,Магройд,и,его,люди.,+
650,"Наверное,",только,самого,Мад,Магройд,и,его,люди.,-
651,Сам,"Станис,",Родай,Син,и,старый,Ли,Трастамара.,+
652,Самого,"Станис,",Родай,Син,и,старый,Ли,Трастамара.,-
653,"Прекраса,",а,ты,сама,им,помочь,не,можешь?,+
654,"Прекраса,",а,ты,самой,им,помочь,не,можешь?,-
655,На,миг,увидел,товарищ,Север,себя,самого,—,глазами,чужими.,+
656,На,миг,увидел,товарищ,Север,себя,самый,—,глазами,чужими.,-
657,Первый,"голос,","несомненно,",принадлежал,самому,Чщахту.,+
658,Первый,"голос,","несомненно,",принадлежал,самый,Чщахту.,-
659,Нам,сам,Жорочка,сказал!,–,восклицали,они.,+
660,Нам,самого,Жорочка,сказал!,–,восклицали,они.,-
661,Нуфлин,Мони,Мах,знал,меня,"лучше,",чем,я,сам.,+
662,Нуфлин,Мони,Мах,знал,меня,"лучше,",чем,я,самого.,-
663,"Во-первых,",вопрос,вызывает,сам,способ,устранения,Юрия!,+
664,"Во-первых,",вопрос,вызывает,самого,способ,устранения,Юрия!,-
665,Это,был,сам,Клей,"Ашлей,",курортный,директор.,+
666,Это,был,самого,Клей,"Ашлей,",курортный,директор.,-
667,Сейчас,конец,декабря,–,пушные,звери,в,самом,меху.,+
668,Сейчас,конец,декабря,–,пушные,звери,в,самый,меху.,-
669,Сами,все,про,тебя,"знают,",—,согласилась,Тизи.,+
670,Самих,все,про,тебя,"знают,",—,согласилась,Тизи.,-
671,А,теперь,он,уже,видел,вдали,стены,самого,Даависа.,+
672,А,теперь,он,уже,видел,вдали,стены,самый,Даависа.,-
673,Он,сам,"никогда,",он,не,сможет,такого,сделать,просто.,+
674,Он,самого,"никогда,",он,не,сможет,такого,сделать,просто.,-
675,Однако,интересны,не,сами,"фотографии,",а,реакция,Рата.,+
676,Однако,интересны,не,самими,"фотографии,",а,реакция,Рата.,-
677,Нужно,это,исключительно,в,интересах,самих,детей,-,лекарство,новое.,+
678,Нужно,это,исключительно,в,интересах,самими,детей,-,лекарство,новое.,-
679,Я,сам,долго,был,врагом,лимита,-,но,прежнего.,+
680,Я,самого,долго,был,врагом,лимита,-,но,прежнего.,-
681,Согласно,"первой,",письмо,действительно,написал,сам,Бабаков.,+
682,Согласно,"первой,",письмо,действительно,написал,самого,Бабаков.,-
683,Сам,этот,жилой,дом,частично,заходит,в,границы,фундаменты.,+
684,Самого,этот,жилой,дом,частично,заходит,в,границы,фундаменты.,-
685,Сам,Летков,с,фильмом,о,себе,немного,ознакомился.,+
686,Самого,Летков,с,фильмом,о,себе,немного,ознакомился.,-
687,Сам,Лесин,"говорит,",что,он,не,будет.,+
688,Самого,Лесин,"говорит,",что,он,не,будет.,-
689,При,этом,самого,распоряжения,суда,издания,не,получили.,+
690,При,этом,самому,распоряжения,суда,издания,не,получили.,-
691,"Кстати,",в,помощи,последних,учителя,сами,очень,нуждаются.,+
692,"Кстати,",в,помощи,последних,учителя,самими,очень,нуждаются.,-
693,Творог,на,столпрезидента,попадает,от,самого,патриарха,Кирилла.,+
694,Творог,на,столпрезидента,попадает,от,самый,патриарха,Кирилла.,-
695,Дом,самого,Погорова,власти,обыскали,уже,как,минимум,пять,раз.,+
696,Дом,самому,Погорова,власти,обыскали,уже,как,минимум,пять,раз.,-
697,Да,и,сам,"факт,",что,заключенных,в,Сев.,+
698,Да,и,самого,"факт,",что,заключенных,в,Сев.,-
699,Хотя,Сам,Бог,бесконечно,"прост,",как,любовь.,+
700,Хотя,Самого,Бог,бесконечно,"прост,",как,любовь.,-
701,Потому,что,это,решение,"проблемы,",самой,практикой,РФС,созданной.,+
702,Потому,что,это,решение,"проблемы,",самая,практикой,РФС,созданной.,-
703,Сам,поединок,Анкалаева,и,Куцелабы,закончился,уже,на,38-й,секунде.,+
704,Самого,поединок,Анкалаева,и,Куцелабы,закончился,уже,на,38-й,секунде.,-
705,Но,это,неважно,—,"главное,",нам,самим,играть,правильно.,+
706,Но,это,неважно,—,"главное,",нам,самих,играть,правильно.,-
707,Школы,будет,посещать,и,сама,"Друвиете,",и,советники.,+
708,Школы,будет,посещать,и,самой,"Друвиете,",и,советники.,-
709,Как,говорит,он,сам:,"""интересен",больше,"конфликт"".",+
710,Как,говорит,он,самого:,"""интересен",больше,"конфликт"".",-
711,Мы,сознания,не,"потеряли,",поэтому,вышли,сами.,+
712,Мы,сознания,не,"потеряли,",поэтому,вышли,самих.,-
713,Сам,Гайлит,родился,в,"Куйксилла,",вблизи,поместья,Сангасте.,+
714,Самого,Гайлит,родился,в,"Куйксилла,",вблизи,поместья,Сангасте.,-
715,Сам,магал,был,главным,центром,кочевого,племени,асни.,+
716,Самого,магал,был,главным,центром,кочевого,племени,асни.,-
717,Авторами,песни,являются,сама,Спирс,и,Сия,Ферлер.,+
718,Авторами,песни,являются,самой,Спирс,и,Сия,Ферлер.,-
719,Дука,"утверждал,",что,Мехмед,сам,дал,Балтоглу,сто,ударов.,+
720,Дука,"утверждал,",что,Мехмед,самого,дал,Балтоглу,сто,ударов.,-
721,В,конечном,итоге,даже,сам,Родаймес,Прайм,был,заражен.,+
722,В,конечном,итоге,даже,самого,Родаймес,Прайм,был,заражен.,-
723,Более,"вероятно,",это,неотложенные,яйца,самого,синозавроптерикса.,+
724,Более,"вероятно,",это,неотложенные,яйца,самый,синозавроптерикса.,-
725,Ремизов,решает,исправить,проблему,за,счет,самого,Чахлова.,+
726,Ремизов,решает,исправить,проблему,за,счет,самому,Чахлова.,-
727,Затем,он,сам,перешел,за,"Алазань,",снова,взял,Джары.,+
728,Затем,он,самого,перешел,за,"Алазань,",снова,взял,Джары.,-
729,Однако,потом,Арат,сам,привел,Аристомаха,в,Союзное,собрание.,+
730,Однако,потом,Арат,самого,привел,Аристомаха,в,Союзное,собрание.,-
731,В,ведании,этого,комитета,находился,сам,народный,дом.,+
732,В,ведании,этого,комитета,находился,самого,народный,дом.,-
733,Правит,страной,род,"Гтонов,",идущий,от,самого,Тардона.,+
734,Правит,страной,род,"Гтонов,",идущий,от,самый,Тардона.,-
735,Сам,Кален,показывает,"мужество,",словно,батыр,из,сказки.,+
736,Самого,Кален,показывает,"мужество,",словно,батыр,из,сказки.,-
737,Сам,великий,рыцарь,улетел,на,поиски,мира,Теаны.,+
738,Самого,великий,рыцарь,улетел,на,поиски,мира,Теаны.,-
739,В,Инглунд,помимо,Фредди,сыграл,также,и,себя,самого.,+
740,В,Инглунд,помимо,Фредди,сыграл,также,и,себя,самый.,-
741,Сам,Иван,Кузьмич,вел,новый,предмет,—,изучение,газетных,материалов.,+
742,Самого,Иван,Кузьмич,вел,новый,предмет,—,изучение,газетных,материалов.,-
743,"Второй,",Скорбь,—,волшебный,меч,самого,Короля,Бурь,Инелуки.,+
744,"Второй,",Скорбь,—,волшебный,меч,самый,Короля,Бурь,Инелуки.,-
745,Сами,эти,слова,—,точно,лето,на,языке.,+
746,Самими,эти,слова,—,точно,лето,на,языке.,-
747,Она,же,ранее,выступила,субподрядчиком,строительства,самого,подхода.,+
748,Она,же,ранее,выступила,субподрядчиком,строительства,самый,подхода.,-
749,Сам,Лавей,говорил:,"""""У",меня,нет,философии.,+
750,Самого,Лавей,говорил:,"""""У",меня,нет,философии.,-
751,Мы,как,обычно,самого,Чернова,"проигнорировали,",и,сразу,давай,его,дочке,глазки,стоить.,+
752,Мы,как,обычно,самому,Чернова,"проигнорировали,",и,сразу,давай,его,дочке,глазки,стоить.,-
753,И,ведь,еще,ничего,для,спорта,не,сделал,и,сам,никто.,+
754,И,ведь,еще,ничего,для,спорта,не,сделал,и,самого,никто.,-
755,Она,"знала,",что,сам,Ягун,принимается,"вопить,",даже,если,прождет,Лоткову,всего,десять,минут.,+
756,Она,"знала,",что,самого,Ягун,принимается,"вопить,",даже,если,прождет,Лоткову,всего,десять,минут.,-
757,Сам,Намму,не,может,туда,"идти,",ибо,такова,была,воля,духа.,+
758,Самого,Намму,не,может,туда,"идти,",ибо,такова,была,воля,духа.,-
759,Что,"ж,",кажется,пора,просить,–,пока,у,меня,самого,осталась,еще,энергия.,+
760,Что,"ж,",кажется,пора,просить,–,пока,у,меня,самый,осталась,еще,энергия.,-
761,"Увы,",как,раз,это,и,невозможно:,на,словах,"""то",сам,"Сантал""",былина,обрывается.,+
762,"Увы,",как,раз,это,и,невозможно:,на,словах,"""то",самого,"Сантал""",былина,обрывается.,-
763,Хелота,сам,черт,теперь,не,"найдет,",–,ответил,на,это,Малютка,Джон.,+
764,Хелота,самого,черт,теперь,не,"найдет,",–,ответил,на,это,Малютка,Джон.,-
765,Зато,чутьем,он,"понял,",что,для,него,самого,начинается,земной,ад.,+
766,Зато,чутьем,он,"понял,",что,для,него,самый,начинается,земной,ад.,-
767,Чтобы,ты,сам,не,напрягался...,–,пока,что,морально,добивал,его,Демьян.,+
768,Чтобы,ты,самого,не,напрягался...,–,пока,что,морально,добивал,его,Демьян.,-
769,Любил,факты,–,даже,всякий,раз,требовал,их,–,и,сам,Уорден,Диос.,+
770,Любил,факты,–,даже,всякий,раз,требовал,их,–,и,самого,Уорден,Диос.,-
771,Сам,"он,",ты,"понимаешь,",не,может,пойти,за,"пойлом,",мне,идти,–,какой,"резон,",ведь,стакан,должен,не,я?,+
772,Самого,"он,",ты,"понимаешь,",не,может,пойти,за,"пойлом,",мне,идти,–,какой,"резон,",ведь,стакан,должен,не,я?,-
773,И,я,должен,ждать,и,считать,"путников,",включая,даже,самих,гномов.,+
774,И,я,должен,ждать,и,считать,"путников,",включая,даже,самими,гномов.,-
775,Ну,еще,на,хвост,погляжу,–,на,кончике,самом,размахни,шерсть:,ежели,серка,"есть,",масляная,корова!,+
776,Ну,еще,на,хвост,погляжу,–,на,кончике,самый,размахни,шерсть:,ежели,серка,"есть,",масляная,корова!,-
777,"Потому,","например,","должен,",что,заказал,это,сам,Ракита.,+
778,"Потому,","например,","должен,",что,заказал,это,самого,Ракита.,-
779,Кроме,всего,"прочего,",имел,разговор,по,связи,с,самим,Куланом.,+
780,Кроме,всего,"прочего,",имел,разговор,по,связи,с,самого,Куланом.,-
781,Источник,упоминался,"единственный,",зато,убойный,–,"""сам",Лезюр,"свидетельствовал"".",+
782,Источник,упоминался,"единственный,",зато,убойный,–,"""самого",Лезюр,"свидетельствовал"".",-
783,Особенно,"саршары,",кои,полагали,его,в,тайне,за,самого,Огу.,+
784,Особенно,"саршары,",кои,полагали,его,в,тайне,за,самый,Огу.,-
785,Поняла,я,"также,",что,тебе,самому,прежде,всех,та,бумага,очень,пригодится.,+
786,Поняла,я,"также,",что,тебе,самый,прежде,всех,та,бумага,очень,пригодится.,-
787,Было,ей,самой,откровение,и,"другим,",кто,там,ей,из,близких.,+
788,Было,ей,самая,откровение,и,"другим,",кто,там,ей,из,близких.,-
789,Сам,Гиппотад,—,царь,"Эол,",что,ветры,в,темнице,содержит.,+
790,Самого,Гиппотад,—,царь,"Эол,",что,ветры,в,темнице,содержит.,-
791,Или,сам,алардианин,вызывал,их,на,экране,каким-то,неведомым,Энквену,способом?,+
792,Или,самого,алардианин,вызывал,их,на,экране,каким-то,неведомым,Энквену,способом?,-
793,Будто,только,то,богатство,чисто,да,"крепко,",какое,ты,сама,человеку,подашь.,+
794,Будто,только,то,богатство,чисто,да,"крепко,",какое,ты,самой,человеку,подашь.,-
795,Рад,"сердечно,",что,сам,ты,"прибыл,",не,послов,прислал.,+
796,Рад,"сердечно,",что,самого,ты,"прибыл,",не,послов,прислал.,-
797,"Кстати,","возможно,",и,сам,Пашин,–,"Витязь,",хотя,еще,не,посвящен.,+
798,"Кстати,","возможно,",и,самого,Пашин,–,"Витязь,",хотя,еще,не,посвящен.,-
799,Как,ни,иду,–,ноги,сами,норовят,к,"старой,","общей,",свернуть.,+
800,Как,ни,иду,–,ноги,самими,норовят,к,"старой,","общей,",свернуть.,-
801,А,если,я,попытаюсь,выйти,из,"игры,",мне,самой,конец,тоже,как-то,не.,хочется.,+
802,А,если,я,попытаюсь,выйти,из,"игры,",мне,самая,конец,тоже,как-то,не.,хочется.,-
803,Очень,ему,приятно,мужа,твоего,главой,всех,вампиров,"видеть,",чтоб,он,"сам,","значит,",вторым,номером,шел?,+
804,Очень,ему,приятно,мужа,твоего,главой,всех,вампиров,"видеть,",чтоб,он,"самого,","значит,",вторым,номером,шел?,-
805,Да,и,спасибо,этой,"земле,",конечно:,она,сама,дала,все.,+
806,Да,и,спасибо,этой,"земле,",конечно:,она,самой,дала,все.,-
807,"Сенмут,",я,хочу,знать,имена,и,убеждения,всех,жрецов,"храма,",от,последнего,служки,до,самого,Менены.,+
808,"Сенмут,",я,хочу,знать,имена,и,убеждения,всех,жрецов,"храма,",от,последнего,служки,до,самый,Менены.,-
809,Мне,"вить,","детушки,",до,самой,Москвы,теперь,ни,"писать,",ни,читать,нельзя.,+
810,Мне,"вить,","детушки,",до,самая,Москвы,теперь,ни,"писать,",ни,читать,нельзя.,-
811,Но,я,сам,стоял,на,палубе,"корабля,",который,осадили,шесть,пиратских,шекк!,+
812,Но,я,самого,стоял,на,палубе,"корабля,",который,осадили,шесть,пиратских,шекк!,-
813,Ее,Кит,за,это,"полюбил,",он,сам,до,коней,охоч,весьма.,+
814,Ее,Кит,за,это,"полюбил,",он,самого,до,коней,охоч,весьма.,-
815,И,на,этого,занимать,пришлось!,–,сказала,сама,себе,Гробыня.,+
816,И,на,этого,занимать,пришлось!,–,сказала,самой,себе,Гробыня.,-
817,Поэтому,нам,лучше,разобраться,с,ним,самим,–,покончить,с,Сорас,раз,и,навсегда.,+
818,Поэтому,нам,лучше,разобраться,с,ним,самого,–,покончить,с,Сорас,раз,и,навсегда.,-
819,"Впрочем,",Сеня,с,Иваном,слышали,крики,почти,до,самого,леса,–,вотчины,Корявня.,+
820,"Впрочем,",Сеня,с,Иваном,слышали,крики,почти,до,самому,леса,–,вотчины,Корявня.,-
821,Кенсингтона,и,появляется,в,спящем,"Деше,",превратившись,в,грозовую,речь,самого,Имама.,+
822,Кенсингтона,и,появляется,в,спящем,"Деше,",превратившись,в,грозовую,речь,самый,Имама.,-
823,"Марина,","Тонька,","Дольцев,",сама,Люська,–,все,перемешалось,в,голове.,+
824,"Марина,","Тонька,","Дольцев,",самой,Люська,–,все,перемешалось,в,голове.,-
825,Дописать,одну,из,вещей,самого,Вячеслава...,благо,стиль,почти,не,придется,править.,+
826,Дописать,одну,из,вещей,самый,Вячеслава...,благо,стиль,почти,не,придется,править.,-
827,Как,"костерили,",ничуть,не,"стесняясь,",и,самого,Мада,"Магройда,",и,всю,его,фианну.,+
828,Как,"костерили,",ничуть,не,"стесняясь,",и,самый,Мада,"Магройда,",и,всю,его,фианну.,-
829,"Скажи,",Саклаб,–,ты,сам,"урусут,",–,для,чего,они,все,это,делают?,+
830,"Скажи,",Саклаб,–,ты,самого,"урусут,",–,для,чего,они,все,это,делают?,-
831,"Войдя,",Галица,застала,в,клети,не,только,саму,"Замилу,",но,и,Хвалиса.,+
832,"Войдя,",Галица,застала,в,клети,не,только,самой,"Замилу,",но,и,Хвалиса.,-
833,Брат,больше,ее,самой,о,ней,тревожился,и,сам,же,выдал.,+
834,Брат,больше,ее,самая,о,ней,тревожился,и,сам,же,выдал.,-
835,"Мартос,",мой,слуга,"сибаритствующий,",спал,сном,"мертвых,",ради,каковых,причин,пришлось,мне,самому,отворять.,+
836,"Мартос,",мой,слуга,"сибаритствующий,",спал,сном,"мертвых,",ради,каковых,причин,пришлось,мне,самый,отворять.,-
837,"Мол,",только,шаг,"ступи,",и,чрез,волосья,твои,тебя,самого,жаром,опалю!,+
838,"Мол,",только,шаг,"ступи,",и,чрез,волосья,твои,тебя,самый,жаром,опалю!,-
839,Вместе,с,ним,ждал,Тарасова,сам,князь,"ордена,",полковник,Родарев.,+
840,Вместе,с,ним,ждал,Тарасова,самого,князь,"ордена,",полковник,Родарев.,-
841,Клев,отличается,"уверенностью,",сырть,редко,бросает,"приманку,",чаще,засекается,сама.,+
842,Клев,отличается,"уверенностью,",сырть,редко,бросает,"приманку,",чаще,засекается,самой.,-
843,А,Юка,"поняла,",что,сам,Бог,Цукиеси,убить,не,"может,",но,наслать,земных,убийц,–,пожалуйста.,+
844,А,Юка,"поняла,",что,самого,Бог,Цукиеси,убить,не,"может,",но,наслать,земных,убийц,–,пожалуйста.,-
845,Он,всегда,был,против,обороны,Аварика:,свидетелями,в,этом,они,сами.,+
846,Он,всегда,был,против,обороны,Аварика:,свидетелями,в,этом,они,самих.,-
847,Лишь,сам,факт,погружения,да,очень,смутно,–,видение,замка,и,"двора,",где,воины-перволюди,проходили,обучение,метабою.,+
848,Лишь,самого,факт,погружения,да,очень,смутно,–,видение,замка,и,"двора,",где,воины-перволюди,проходили,обучение,метабою.,-
849,А,он,возвращается,теперь,не,менее,"знаменитым,",чем,сам,хан,Баяндер!,+
850,А,он,возвращается,теперь,не,менее,"знаменитым,",чем,самого,хан,Баяндер!,-
851,Только,ты,сам,"говорил,",серез,эту,новую,шахту,хоросо,пройти,в,"город,",—,ответил,Никола.,+
852,Только,ты,самого,"говорил,",серез,эту,новую,шахту,хоросо,пройти,в,"город,",—,ответил,Никола.,-
853,Подначка,"же,",дочь,"Нычки,",сама,мягкость,и,движение,вовне.,+
854,Подначка,"же,",дочь,"Нычки,",самой,мягкость,и,движение,вовне.,-
855,В,"жизни,",как,сам,"я,",и,зла,и,добра,испытавшей?,+
856,В,"жизни,",как,самого,"я,",и,зла,и,добра,испытавшей?,-
857,Сам,же,Гарус,близко,уж,к,"знаменам,",где,Андрей,Мстиславич,"находился,",рвется,он,"вперед,",и,смерти,жаждет,для,главы,бойцов,Белоозерья.,+
858,Самого,же,Гарус,близко,уж,к,"знаменам,",где,Андрей,Мстиславич,"находился,",рвется,он,"вперед,",и,смерти,жаждет,для,главы,бойцов,Белоозерья.,-
859,Зато,перпом,понимал,сам,ход:,"во-первых,",командиру,требовалось,оставить,при,себе,Денилу,-,а,если,капитану,"можно,",то,почему,другим,нельзя?,+
860,Зато,перпом,понимал,самого,ход:,"во-первых,",командиру,требовалось,оставить,при,себе,Денилу,-,а,если,капитану,"можно,",то,почему,другим,нельзя?,-
861,Если,кто,и,"знает,",куда,запас,"ушел,",то,сам,Хоза.,+
862,Если,кто,и,"знает,",куда,запас,"ушел,",то,самому,Хоза.,-
863,Да,к,тому,же,и,поводов,нет,-,границы,моего,участка,проводил,сам,"Тревизий,",вот,уже,был,человек!,+
864,Да,к,тому,же,и,поводов,нет,-,границы,моего,участка,проводил,самого,"Тревизий,",вот,уже,был,человек!,-
865,Или,же,все,нужное,на,несколько,лет,успели,запасти,на,самом,Уларе?,+
866,Или,же,все,нужное,на,несколько,лет,успели,запасти,на,самый,Уларе?,-
867,И,сами,Ратиславичи,–,или,у,нас,голядок,в,роду,нет?,+
868,И,самих,Ратиславичи,–,или,у,нас,голядок,в,роду,нет?,-
869,Сам,Узункол,был,обозначен,в,три,семьсот,и,был,очень,непрост.,+
870,Самого,Узункол,был,обозначен,в,три,семьсот,и,был,очень,непрост.,-
871,Едва,покинул,шатер,"Роберто,",как,объяснилось,само,собою,движение,ночное.,+
872,Едва,покинул,шатер,"Роберто,",как,объяснилось,самому,собою,движение,ночное.,-
873,Мбвун,помог,котога,одолеть,"врагов,",потом,стал,убивать,их,"самих,",всех,подряд.,+
874,Мбвун,помог,котога,одолеть,"врагов,",потом,стал,убивать,их,"самими,",всех,подряд.,-
875,За,управлением,сидела,Марта,Нета,–,лучший,водитель,в,команде,после,Тепси,Лау,и,самой,Каси.,+
876,За,управлением,сидела,Марта,Нета,–,лучший,водитель,в,команде,после,Тепси,Лау,и,самую,Каси.,-
877,Для,"него,",как,и,для,самого,"Стинова,",Ом,как,будто,уже,перестал,быть,вариантом.,+
878,Для,"него,",как,и,для,самому,"Стинова,",Ом,как,будто,уже,перестал,быть,вариантом.,-
879,"Правда,","странно,",что,он,сам,"погас,",будто,потушил,кто,разом.,+
880,"Правда,","странно,",что,он,самого,"погас,",будто,потушил,кто,разом.,-
881,Но,оба,мужчины,были,"здесь,",как,и,сама,Мика,Васак.,+
882,Но,оба,мужчины,были,"здесь,",как,и,самой,Мика,Васак.,-
883,По,ее,"опыту,",все,ее,дядья,Друшикко,были,сама,доброта.,+
884,По,ее,"опыту,",все,ее,дядья,Друшикко,были,самой,доброта.,-
885,Ему,самому,внушили,родители:,в,жизни,не,пропадут,"доктор,",поп,и,математик.,+
886,Ему,самый,внушили,родители:,в,жизни,не,пропадут,"доктор,",поп,и,математик.,-
887,У,нас,было:,капитан,торговцев,наступил,на,"флофф,",да,у,самого,их,корабля.,+
888,У,нас,было:,капитан,торговцев,наступил,на,"флофф,",да,у,самый,их,корабля.,-
889,Это,сам,князь,"решает,",а,у,него,сыновей,поди,много.,+
890,Это,самого,князь,"решает,",а,у,него,сыновей,поди,много.,-
891,"Возможно,",ты,даже,собираешься,переубедить,Штаб,и,самого,Шнеда,Ганна?,+
892,"Возможно,",ты,даже,собираешься,переубедить,Штаб,и,самому,Шнеда,Ганна?,-
893,Са...,сам,он,в,куртку,"забежал,",-,пропел,Непоседа.,+
894,Са...,самого,он,в,куртку,"забежал,",-,пропел,Непоседа.,-
895,Скоро,и,сам,князь,явился,в,городе,с,дружиной,сильною,Черняя,Неулыбы.,+
896,Скоро,и,самого,князь,явился,в,городе,с,дружиной,сильною,Черняя,Неулыбы.,-
897,И,не,придется,уже,тебе,самой,обеды,"варить,",да,еще,столовников,держать.,+
898,И,не,придется,уже,тебе,самая,обеды,"варить,",да,еще,столовников,держать.,-
899,А,что,оборотень,–,ведь,самого,Велеса,"сын,",а,песенный,дар,людскому,роду,дал,Велес.,+
900,А,что,оборотень,–,ведь,самому,Велеса,"сын,",а,песенный,дар,людскому,роду,дал,Велес.,-
901,Но,подсказать,было,"некому,",–,кроме,Шаинь,и,"Мары,",в,кабинете,находилась,только,сама,Йолике.,+
902,Но,подсказать,было,"некому,",–,кроме,Шаинь,и,"Мары,",в,кабинете,находилась,только,самой,Йолике.,-
903,Если,собрать,их,"вместе,",то,"получится,",что,на,Геб,вернулся,сам,Мерланиуе,Скиталец.,+
904,Если,собрать,их,"вместе,",то,"получится,",что,на,Геб,вернулся,самого,Мерланиуе,Скиталец.,-
905,"Объяснить,",что,если,рядом,сам,генерал,Континус,"Инвинц,",то,никакого,командира,Берри,Лиара,не,будет.,+
906,"Объяснить,",что,если,рядом,самого,генерал,Континус,"Инвинц,",то,никакого,командира,Берри,Лиара,не,будет.,-
907,Шатер,стоял,между,двух,"кораблей,",дайкотой,самого,Пираньи,и,"скайвой,",принадлежащей,Плотам.,+
908,Шатер,стоял,между,двух,"кораблей,",дайкотой,самому,Пираньи,и,"скайвой,",принадлежащей,Плотам.,-
909,А,вот,сам,Зунбар,и,Одемира,по,дороге,с,Джемейки,–,это,"крюк,",да,еще,какой.,+
910,А,вот,самого,Зунбар,и,Одемира,по,дороге,с,Джемейки,–,это,"крюк,",да,еще,какой.,-
911,Но,еще,парил,над,полем,"грозно,",крылья,распластав,по,ветру,"смело,",самый,сильный,коршунов,"воитель,",сам,злодей,–,царь,Эрманарихом.,+
