stim1,stim2,stim3,stim4,stim5,stim6,stim7,stim8,stim9,stim10
1467,Noah,hasn't,fired,himself.,-
1469,Renee,was,referencing,herself.,+
1471,Rachelle,isn't,finding,herself.,-
1473,Wayne,conceals,himself.,+
1475,Phillip,isn't,confusing,himself.,-
1477,Melinda,found,herself.,+
1479,Tiffany,hasn't,discovered,herself.,-
1481,Roger,wouldn't,astound,himself.,+
1483,Carlos,forgot,himself.,-
1485,Helen,referenced,herself.,+
1487,Deanna,is,irritating,herself.,-
1489,Deborah,should,flee,from,herself.,+
1491,Nicole,is,curing,herself.,-
1493,Holly,hasn't,appreciated,herself.,+
1495,Todd,hasn't,forgotten,himself.,-
1497,Carolyn,irritated,herself.,+
1499,Kristin,can't,love,herself.,-
1501,Steven,has,disturbed,himself.,+
1503,Julia,had,upset,herself.,-
1505,Aaron,wasn't,hurting,himself.,+
1507,Every,girl,watched,herself.,-
1509,Liam,worked,with,himself.,+
1511,Janet,wasn't,questioning,herself.,-
1513,Jason,should,listen,to,himself.,+
1515,Anne,left,herself.,-
1517,Stephanie,is,returning,to,herself.,+
1519,Rachel,had,argued,about,herself.,-
1521,Roger,could,annoy,himself.,+
1523,Sandra,was,distracting,herself.,-
1525,Leslie,isn't,disturbing,herself.,+
1527,Andrea,did,stun,herself.,-
1529,Aaron,remembered,himself.,+
1531,Angela,is,irritating,herself.,-
1533,Alan,kisses,himself.,+
1535,Rebecca,observes,herself.,-
1537,Maria,admired,herself.,+
1539,Joel,finds,himself.,-
1541,Joel,did,hire,himself.,+
1543,Andrea,is,concealing,herself.,-
1545,Allison,isn't,leaving,herself.,+
1547,Patricia,conceals,herself.,-
1549,Stephen,could,dislike,himself.,+
1551,Julie,has,praised,herself.,-
1553,Gary,talked,about,himself.,+
1555,Martha,was,shocking,herself.,-
1557,That,man,hasn't,found,himself.,+
1559,Alice,is,distracting,herself.,-
1561,Some,woman,could,insult,herself.,+
1563,Caroline,boasts,about,herself.,-
1565,Russell,won't,forget,himself.,+
1567,Theodore,wouldn't,return,to,himself.,-
1569,Laura,wasn't,annoying,herself.,+
1571,Pamela,is,insulting,herself.,-
1573,Holly,hadn't,worried,herself.,+
1575,Christopher,upset,himself.,-
1577,Diana,couldn't,bother,herself.,+
1579,Brian,can't,notice,himself.,-
1581,Lucille,embarrassed,herself.,+
1583,Naomi,had,found,herself.,-
1585,Stephanie,listens,to,herself.,+
1587,Karen,sees,herself.,-
1589,Joel,isn't,hurting,himself.,+
1591,Sarah,discusses,herself.,-
1593,Amanda,could,praise,herself.,+
1595,Tara,helped,herself.,-
1597,Samuel,had,hated,himself.,+
1599,Joel,respected,himself.,-
1601,Ruth,confused,herself.,+
1603,The,dancer,questioned,herself.,-
1605,Ronald,had,admired,himself.,+
1607,Jill,hasn't,confused,herself.,-
1609,Tamara,appreciates,herself.,+
1611,Teresa,wouldn't,return,to,herself.,-
1613,Cynthia,won't,hug,herself.,+
1615,Tonya,wasn't,investigating,herself.,-
1617,Jill,wasn't,praising,herself.,+
1619,Jane,had,remembered,herself.,-
1621,Judy,wasn't,hurting,herself.,+
1623,Jeffrey,visited,himself.,-
1625,Jodi,had,scared,herself.,+
1627,Florence,would,bore,herself.,-
1629,Amy,observed,herself.,+
1631,Walter,liked,himself.,-
1633,Lori,alarmed,herself.,+
1635,Charles,would,appreciate,himself.,-
1637,Brett,isn't,alarming,himself.,+
1639,Suzanne,wasn't,concealing,herself.,-
1641,Rebecca,discovers,herself.,+
1643,Elaine,talked,to,herself.,-
1645,Phillip,has,hired,himself.,+
1647,Andrew,is,revealing,himself.,-
1649,Laura,has,concealed,herself.,+
1651,A,hospital,shouldn't,dislike,itself.,-
1653,George,wouldn't,alarm,himself.,+
1655,Carolyn,worked,with,herself.,-
1657,Leslie,aggravated,herself.,+
1659,Angela,had,disliked,herself.,-
1661,Teresa,had,hugged,herself.,+
1663,Theresa,shouldn't,disgust,herself.,-
1665,Julia,referenced,herself.,+
1667,Ruth,knew,herself.,-
1669,Stephanie,hadn't,loved,herself.,+
1671,Karla,should,confuse,herself.,-
1673,This,library,didn't,respect,itself.,+
1675,Rose,could,kiss,herself.,-
1677,Tara,knows,herself.,+
1679,Robert,should,hate,himself.,-
1681,Brad,forgot,himself.,+
1683,Carolyn,complained,about,herself.,-
1685,The,essay,hadn't,sounded,like,itself.,+
1687,Aaron,hadn't,hugged,himself.,-
1689,Guy,has,annoyed,himself.,+
1691,Amanda,had,questioned,herself.,-
1693,Paula,isn't,disturbing,herself.,+
1695,Rhonda,scares,herself.,-
1697,Stacey,had,talked,about,herself.,+
1699,Bruce,escaped,from,himself.,-
1701,Christopher,was,disturbing,himself.,+
1703,Carol,insults,herself.,-
1705,Barbara,isn't,escaping,from,herself.,+
1707,Candice,conceals,herself.,-
1709,Holly,disagrees,with,herself.,+
1711,Samantha,hasn't,known,herself.,-
1713,Nicole,won't,praise,herself.,+
1715,Lissa,concealed,herself.,-
1717,Karen,does,visit,herself.,+
1719,Tara,isn't,admiring,herself.,-
1721,Debra,has,concealed,herself.,+
1723,Brad,had,hidden,himself.,-
1725,Bruce,will,hug,himself.,+
1727,John,disliked,himself.,-
1729,Denise,did,see,herself.,+
1731,Emily,hasn't,astounded,herself.,-
1733,Peter,reveals,himself.,+
1735,Every,dancer,appreciates,herself.,-
1737,Angela,isn't,arguing,about,herself.,+
1739,Sherry,hasn't,talked,to,herself.,-
1741,Susan,hadn't,approached,herself.,+
1743,Christopher,hasn't,distracted,himself.,-
1745,Nina,had,questioned,herself.,+
1747,Theresa,couldn't,flee,from,herself.,-
1749,Florence,criticizes,herself.,+
1751,Guy,questions,himself.,-
1753,David,has,fired,himself.,+
1755,Sabrina,helps,herself.,-
1757,Dana,kissed,herself.,+
1759,Florence,shouldn't,talk,about,herself.,-
1761,Deborah,would,know,herself.,+
1763,Bradley,did,talk,to,himself.,-
1765,Anna,hadn't,fled,from,herself.,+
1767,Christopher,criticizes,himself.,-
1769,Timothy,might,boast,about,himself.,+
1771,Joel,should,stun,himself.,-
1773,Tammy,is,hiding,herself.,+
1775,Raymond,had,fled,from,himself.,-
1777,Bruce,cures,himself.,+
1779,Sabrina,has,approached,herself.,-
1781,Debra,criticized,herself.,+
1783,Jacqueline,has,watched,herself.,-
1785,Paul,has,argued,about,himself.,+
1787,Leslie,won't,complain,about,herself.,-
1789,Carla,should,think,about,herself.,+
1791,Anne,hasn't,respected,herself.,-
1793,Amanda,hasn't,shocked,herself.,+
1795,Tonya,has,argued,about,herself.,-
1797,Valerie,wasn't,approaching,herself.,+
1799,Sabrina,remembers,herself.,-
1801,A,bank,has,described,itself.,+
1803,Brian,hadn't,worried,himself.,-
1805,Regina,isn't,confusing,herself.,+
1807,Thomas,worked,with,himself.,-
1809,Steven,references,himself.,+
1811,Becca,had,upset,herself.,-
1813,Valerie,isn't,disgusting,herself.,+
1815,Becky,wasn't,healing,herself.,-
1817,Craig,hasn't,concealed,himself.,+
1819,Charles,has,referenced,himself.,-
1821,Veronica,has,cared,for,herself.,+
1823,George,was,hurting,himself.,-
1825,Some,government,scares,itself.,+
1827,Martin,admires,himself.,-
1829,Beverly,shouldn't,care,for,herself.,+
1831,Patricia,scared,herself.,-
1833,Deanna,was,discovering,herself.,+
1835,Kimberley,listened,to,herself.,-
1837,Rose,visited,herself.,+
1839,Florence,hasn't,talked,about,herself.,-
1841,Spain,didn't,impress,itself.,+
1843,Wayne,does,hire,himself.,-
1845,Kayla,approaches,herself.,+
1847,Judy,can't,describe,herself.,-
1849,Tina,didn't,talk,about,herself.,+
1851,Carrie,upset,herself.,-
1853,Christopher,hadn't,concealed,himself.,+
1855,Kevin,left,himself.,-
1857,Travis,complained,about,himself.,+
1859,Alice,had,astounded,herself.,-
1861,Natalie,might,reveal,herself.,+
1863,Renee,had,confused,herself.,-
1865,Tanya,couldn't,conceal,herself.,+
1867,George,sounded,like,himself.,-
1869,Ronald,healed,himself.,+
1871,Tonya,did,think,about,herself.,-
1873,Richard,works,with,himself.,+
1875,Walter,hadn't,described,himself.,-
1877,Amanda,hasn't,respected,herself.,+
1879,Caroline,didn't,like,herself.,-
1881,Sherry,hasn't,concealed,herself.,+
1883,Tara,was,impressing,herself.,-
1885,Dawn,hadn't,talked,to,herself.,+
1887,Marie,wouldn't,irritate,herself.,-
1889,Martin,has,hired,himself.,+
1891,Jeffrey,should,care,for,himself.,-
1893,Christopher,observed,himself.,+
1895,Michelle,shouldn't,investigate,herself.,-
1897,Amy,isn't,admiring,herself.,+
1899,Stacy,won't,heal,herself.,-
1901,Emily,thinks,about,herself.,+
1903,Carmen,reveals,herself.,-
1905,Keith,was,appreciating,himself.,+
1907,Bethany,would,listen,to,herself.,-
1909,Jerry,is,talking,about,himself.,+
1911,Craig,will,conceal,himself.,-
1913,Cindy,watches,herself.,+
1915,Paula,might,describe,herself.,-
1917,Colleen,wasn't,visiting,herself.,+
1919,Robert,knew,himself.,-
1921,Dawn,hadn't,noticed,herself.,+
1923,Vanessa,found,herself.,-
1925,Rachelle,finds,herself.,+
1927,Jennifer,was,kissing,herself.,-
1929,Stephanie,wasn't,arguing,about,herself.,+
1931,John,questioned,himself.,-
1933,Sara,hasn't,sounded,like,herself.,+
1935,Carolyn,cares,for,herself.,-
1937,Brett,has,revealed,himself.,+
1939,That,boy,might,describe,himself.,-
1941,Every,dancer,had,disliked,herself.,+
1943,Paula,couldn't,approach,herself.,-
1945,Stephanie,could,flee,from,herself.,+
1947,Vincent,saw,himself.,-
1949,Tina,knows,herself.,+
1951,Derek,remembers,himself.,-
1953,Rachelle,praises,herself.,+
1955,Kendra,flees,from,herself.,-
1957,Heather,did,argue,about,herself.,+
1959,Katherine,visits,herself.,-
1961,Scott,thinks,about,himself.,+
1963,Caroline,remembered,herself.,-
1965,Kenneth,admires,himself.,+
1967,Stephanie,wouldn't,dislike,herself.,-
1969,Stephen,had,worried,himself.,+
1971,Ruth,concealed,herself.,-
1973,Harvard,University,was,scaring,itself.,+
1975,Raymond,hugged,himself.,-
1977,Holly,is,annoying,herself.,+
1979,Some,bank,likes,itself.,-
1981,Carlos,should,embarrass,himself.,+
1983,Sabrina,isn't,discussing,herself.,-
1985,Rebecca,appreciated,herself.,+
1987,Kevin,was,alarming,himself.,-
1989,Derek,hadn't,disgusted,himself.,+
1991,Carlos,complained,about,himself.,-
1993,Benjamin,is,firing,himself.,+
1995,Chad,kisses,himself.,-
1997,Paula,was,arguing,about,herself.,+
1999,Colleen,should,question,herself.,-
